date,all_num_flows,all_num_addrs,all_avg_pkts,all_avg_len,all_avg_pkts_sec,all_avg_bytes_sec,all_avg_duration,ssh_tel_num_flows,ssh_tel_num_addrs,ssh_tel_avg_pkts,ssh_tel_avg_len,ssh_tel_avg_pkts_sec,ssh_tel_avg_bytes_sec,ssh_tel_avg_duration,http_num_flows,http_num_addrs,http_avg_pkts,http_avg_len,http_avg_pkts_sec,http_avg_bytes_sec,http_avg_duration,rtsp_num_flows,rtsp_num_addrs,rtsp_avg_pkts,rtsp_avg_len,rtsp_avg_pkts_sec,rtsp_avg_bytes_sec,rtsp_avg_duration
2023-01-14,50585,1493.0,14.95876247899575,5528.829554215677,130815.11621553963,15055492.039281746,16.013983416611513,5418,253.0,26.20671834625323,4207.086747877445,5103.6742301156255,15055492.039281746,5.978164889179679,11985,1099.0,34.32398831873175,17956.63429286608,2290.1534965229766,15055492.039281746,15.352061835258366,6,6.0,6.5,378.5,17.62213363383946,15055492.039281746,10.026548902193705
2023-01-15,49663,1519.0,14.287900449026438,5354.795119102752,138010.30855557203,15729055.850435006,16.364921824776506,5097,248.0,26.155385520894644,4203.364331959977,2407.5203184503853,15729055.850435006,5.138036168508022,11201,1128.0,33.120435675386126,18060.192125703063,2225.6549878866354,15729055.850435006,16.763477670838817,22,15.0,6.636363636363637,453.59090909090907,31.69530915369894,15729055.850435006,7.861916412006725
2023-01-16,50112,1544.0,14.347521551724139,5157.1270753512135,128028.54747750837,14780633.478374371,16.0614000935902,3998,217.0,26.680840420210107,4332.073036518259,2361.0994392916514,14780633.478374371,5.2360899292152485,12510,1154.0,32.557394084732216,15943.737090327737,2958.9141764254186,14780633.478374371,15.006487887121029,23,14.0,7.130434782608695,453.2173913043478,11.935764681565955,14780633.478374371,11.966164029162863
2023-01-17,48851,1504.0,13.813678327976909,5296.19246279503,116611.9874407728,13515297.980436236,16.370728945713083,4126,215.0,26.005816771691713,4216.655841008241,1277.949478347985,13515297.980436236,5.296315703123909,11227,1135.0,32.23131735993587,17740.361984501647,1528.1844082879861,13515297.980436236,15.966145333214245,22,12.0,11.045454545454545,1349.5454545454545,19.965645853806087,13515297.980436236,7.8407885811545635
2023-01-18,50898,1533.0,14.672737632127,5360.07941372942,135018.1723089514,15514557.538054155,15.368273365946807,5087,287.0,26.44014153725182,4271.19186160802,2069.0098923141663,15514557.538054155,5.108992907488677,12349,1105.0,33.50587092072232,17162.59357032958,1257.0103041939703,15514557.538054155,14.56340968883977,17,8.0,8.058823529411764,593.8823529411765,13.213294131261007,15514557.538054155,4.679914867176729
2023-01-19,49182,1541.0,13.929201740474157,5337.720304176325,114019.35888316357,13146995.4179804,16.272554262226098,4273,249.0,26.051954130587408,4271.164053358296,1643.6832738873634,13146995.4179804,4.952407352042203,11243,1112.0,32.71991461353731,17952.52334786089,713.9292978586573,13146995.4179804,16.087697037214447,15,13.0,6.266666666666667,400.26666666666665,35.70891128312508,13146995.4179804,8.364098072052002
2023-01-20,49839,1497.0,14.807760990389053,5683.53941692249,135249.49224930673,15380163.158802949,15.908022395407624,4031,225.0,26.356487224013893,4280.556933763334,3388.11723218763,15380163.158802949,5.0761647184206815,12380,1119.0,34.67245557350565,18187.604846526658,5097.6637455364935,15380163.158802949,14.873465143093577,17,13.0,6.352941176470588,421.1764705882353,82.52131310360099,15380163.158802949,7.539907483493581
2023-01-21,57410,1820.0,15.841560703710154,4653.694251872496,110329.31751953081,12731176.884278322,14.74005037387309,13276,539.0,26.306869539017775,4229.885055739681,2456.2642276720035,12731176.884278322,4.935328026678448,11248,1118.0,31.61593172119488,15037.884779516358,2826.0437184648613,12731176.884278322,16.290424233289226,6,5.0,4.333333333333333,318.5,757313.4602595674,12731176.884278322,0.3068135579427083
2023-01-22,56974,1716.0,16.366746235124793,5154.304963667638,113456.75716548078,12619711.0890439,14.677752699481058,12128,487.0,25.865847625329817,4173.724027044855,2890.912795406486,12619711.0890439,4.734044891194807,12195,1069.0,34.09159491594916,16512.39163591636,3858.1981610714056,12619711.0890439,15.020671769095621,10,10.0,10.2,1482.6,139835.11906608654,12619711.0890439,4.650510191917419
2023-01-23,260279,54952.0,18.747374932284202,7141.829993968011,94641.63337338755,8073907.922154946,25.737314022916642,6657,510.0,259.2816584046868,33446.64773922187,17819.97821306435,8073907.922154946,43.26372514649234,17114,1816.0,64.97101788009816,79559.6326983756,46762.34264288182,8073907.922154946,25.47076613587922,16,9.0,7.6875,500.75,13.641544631222347,8073907.922154946,10.279936760663986
2023-01-24,410603,95229.0,20.634198970781995,8000.702001690197,121687.9419364279,8607864.879174083,27.315138005218685,4675,482.0,716.0855614973262,95736.52534759359,31573.78176575084,8607864.879174083,113.90065115969449,9420,941.0,135.38428874734606,255645.05222929936,86525.17617957984,8607864.879174083,29.528785198028427,5,4.0,6.8,372.2,20.058718230876767,8607864.879174083,15.384097290039062
2023-01-25,68924,1709.0,47.092580233300446,79398.50326446521,106451.07415305171,12855092.111737922,26.868660232494438,0,0.0,0.0,0.0,0.0,12855092.111737922,0.0,21796,1455.0,133.63002385758855,246163.7064599009,5973.287328409039,12855092.111737922,28.377792335919533,0,0.0,0.0,0.0,0.0,12855092.111737922,0.0
2023-01-26,76090,2012.0,45.2049020896307,72779.37085030884,95131.74127376168,11425647.317401143,25.527641343681896,3774,376.0,23.755431902490727,2993.639904610493,5656.0778411855335,11425647.317401143,19.42629469533919,21504,1404.0,139.85044642857142,252025.04813058037,3316.300607962265,11425647.317401143,29.321169490216388,5,6.0,6.4,343.6,39.89938209199955,11425647.317401143,7.461680698394775
2023-01-27,316160,69534.0,28.17292826417004,24322.354608426114,45170.449408172615,4463873.163514034,9.405461212018361,7435,565.0,363.9324815063887,46475.76839273705,27800.932870327404,4463873.163514034,56.611152935669416,22202,1387.0,131.9364471669219,239672.29952256553,25884.176104091228,4463873.163514034,26.931750489520486,11,10.0,5.7272727272727275,352.6363636363636,381365.84573736397,4463873.163514034,10.304480509324508
2023-01-28,633230,138316.0,24.112669961941158,10380.006383146723,25831.318944697206,2742742.211125826,6.770366749579676,12345,902.0,537.5462940461725,72056.92061563386,25175.77211016104,2742742.211125826,87.83779250850269,21110,1264.0,125.58043581241118,230181.47697773567,29116.758103432898,2742742.211125826,27.32047553581968,12,10.0,11.083333333333334,1469.3333333333333,45.86661996340961,2742742.211125826,5.695719599723816
2023-01-29,371056,71645.0,26.470131193135266,19137.00859978009,45876.04247116263,4372453.23985138,8.639774189381116,14954,922.0,238.92296375551692,30235.93740805136,19324.96756159522,4372453.23985138,42.05258861239524,20022,1345.0,133.08740385575865,250352.11976825492,29157.520129118362,4372453.23985138,28.976030318782993,18,9.0,7.055555555555555,458.44444444444446,56.00315716846319,4372453.23985138,13.57856833934784
2023-01-30,92467,2570.0,59.14125039203175,113995.00590480928,97668.31297604306,11799213.172353176,21.630986431544933,12340,785.0,23.857617504051863,2971.298946515397,9783.190448193674,11799213.172353176,15.94378788689547,22940,1557.0,123.06076721883173,225930.66033129903,11452.22423264416,11799213.172353176,26.22632941822436,21,9.0,8.714285714285714,585.3809523809524,9.321168418966241,11799213.172353176,6.637147267659505
2023-01-31,88489,2282.0,39.72786448033089,62173.093480545605,81448.22129321078,9416665.135901421,22.846162133134467,10883,725.0,23.695947808508684,2861.0616557934395,6689.619683302618,9416665.135901421,18.351222069706207,21728,1317.0,133.70508100147276,246889.70655375553,5350.92595915505,9416665.135901421,28.127666298985833,34,14.0,6.9411764705882355,451.97058823529414,82257.88754829882,9416665.135901421,7.243369039367227
2023-02-01,86888,2386.0,40.455068594052115,64045.33325660621,83932.53575232477,9663189.68421742,23.22651995199456,10972,780.0,23.40721837404302,2892.238971928545,10937.559424190762,9663189.68421742,15.970341632781652,21330,1381.0,136.35757149554618,254372.53802156588,4118.002533555932,9663189.68421742,29.082205894504195,10,9.0,6.0,354.0,139831.59955264203,9663189.68421742,6.544931173324585
